,tweet_id,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,name,dog_types,retweet_count,favorite_count,jpg_url,img_num,dog_prediction,prediction,confident,dog_breed
2348,745057283344719872,2016-06-21 00:54:33 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Oliver. He's downright gorgeous as hell. Should be on the cover of Dogue. 12/10 would introduce to mom https://t.co/BkgU3rrsXA,"https://twitter.com/dog_rates/status/745057283344719872/photo/1,https://twitter.com/dog_rates/status/745057283344719872/photo/1",12.0,10,Oliver,,7034.0,2167.0,https://pbs.twimg.com/media/Clb5pLJWMAE-QS1.jpg,2.0,1.0,Shetland_sheepdog,0.963985,True
2349,745057283344719872,2016-06-21 00:54:33 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Oliver. He's downright gorgeous as hell. Should be on the cover of Dogue. 12/10 would introduce to mom https://t.co/BkgU3rrsXA,"https://twitter.com/dog_rates/status/745057283344719872/photo/1,https://twitter.com/dog_rates/status/745057283344719872/photo/1",12.0,10,Oliver,,7034.0,2167.0,https://pbs.twimg.com/media/Clb5pLJWMAE-QS1.jpg,2.0,2.0,collie,0.0262057,True
2350,745057283344719872,2016-06-21 00:54:33 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Oliver. He's downright gorgeous as hell. Should be on the cover of Dogue. 12/10 would introduce to mom https://t.co/BkgU3rrsXA,"https://twitter.com/dog_rates/status/745057283344719872/photo/1,https://twitter.com/dog_rates/status/745057283344719872/photo/1",12.0,10,Oliver,,7034.0,2167.0,https://pbs.twimg.com/media/Clb5pLJWMAE-QS1.jpg,2.0,3.0,Border_collie,0.00454365,True
2351,744995568523612160,2016-06-20 20:49:19 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Abby. She got her face stuck in a glass. Churlish af. 9/10 rookie move puppo https://t.co/2FPb45NXrK,"https://twitter.com/dog_rates/status/744995568523612160/photo/1,https://twitter.com/dog_rates/status/744995568523612160/photo/1",9.0,10,Abby,puppo,2883.0,593.0,https://pbs.twimg.com/media/ClbBg4WWEAMjwJu.jpg,1.0,1.0,Old_English_sheepdog,0.4274810000000001,True
2352,744995568523612160,2016-06-20 20:49:19 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Abby. She got her face stuck in a glass. Churlish af. 9/10 rookie move puppo https://t.co/2FPb45NXrK,"https://twitter.com/dog_rates/status/744995568523612160/photo/1,https://twitter.com/dog_rates/status/744995568523612160/photo/1",9.0,10,Abby,puppo,2883.0,593.0,https://pbs.twimg.com/media/ClbBg4WWEAMjwJu.jpg,1.0,2.0,Shih-Tzu,0.146336,True
2353,744995568523612160,2016-06-20 20:49:19 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Abby. She got her face stuck in a glass. Churlish af. 9/10 rookie move puppo https://t.co/2FPb45NXrK,"https://twitter.com/dog_rates/status/744995568523612160/photo/1,https://twitter.com/dog_rates/status/744995568523612160/photo/1",9.0,10,Abby,puppo,2883.0,593.0,https://pbs.twimg.com/media/ClbBg4WWEAMjwJu.jpg,1.0,3.0,Tibetan_terrier,0.134269,True
2354,744971049620602880,2016-06-20 19:11:53 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Indie and Jupiter. They're having a stellar day out on the boat. Both 12/10 adorbz af https://t.co/KgSEkrPA3r,"https://twitter.com/dog_rates/status/744971049620602880/photo/1,https://twitter.com/dog_rates/status/744971049620602880/photo/1,https://twitter.com/dog_rates/status/744971049620602880/photo/1",12.0,10,Indie,,7645.0,2595.0,https://pbs.twimg.com/media/ClarNU8VAAEDrDt.jpg,1.0,1.0,toy_poodle,0.497755,True
2355,744971049620602880,2016-06-20 19:11:53 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Indie and Jupiter. They're having a stellar day out on the boat. Both 12/10 adorbz af https://t.co/KgSEkrPA3r,"https://twitter.com/dog_rates/status/744971049620602880/photo/1,https://twitter.com/dog_rates/status/744971049620602880/photo/1,https://twitter.com/dog_rates/status/744971049620602880/photo/1",12.0,10,Indie,,7645.0,2595.0,https://pbs.twimg.com/media/ClarNU8VAAEDrDt.jpg,1.0,2.0,golden_retriever,0.282017,True
2356,744971049620602880,2016-06-20 19:11:53 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Indie and Jupiter. They're having a stellar day out on the boat. Both 12/10 adorbz af https://t.co/KgSEkrPA3r,"https://twitter.com/dog_rates/status/744971049620602880/photo/1,https://twitter.com/dog_rates/status/744971049620602880/photo/1,https://twitter.com/dog_rates/status/744971049620602880/photo/1",12.0,10,Indie,,7645.0,2595.0,https://pbs.twimg.com/media/ClarNU8VAAEDrDt.jpg,1.0,3.0,miniature_poodle,0.0900324,True
2357,744709971296780288,2016-06-20 01:54:27 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Harvey. He's stealthy af. 10/10 would do my best to pet https://t.co/zAzaRT6NnT,https://twitter.com/dog_rates/status/744709971296780288/photo/1,10.0,10,Harvey,,5434.0,1507.0,https://pbs.twimg.com/media/ClW9w7mWEAEFN1k.jpg,1.0,1.0,Shetland_sheepdog,0.234431,True
2358,744709971296780288,2016-06-20 01:54:27 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Harvey. He's stealthy af. 10/10 would do my best to pet https://t.co/zAzaRT6NnT,https://twitter.com/dog_rates/status/744709971296780288/photo/1,10.0,10,Harvey,,5434.0,1507.0,https://pbs.twimg.com/media/ClW9w7mWEAEFN1k.jpg,1.0,2.0,Samoyed,0.114876,True
2359,744709971296780288,2016-06-20 01:54:27 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Harvey. He's stealthy af. 10/10 would do my best to pet https://t.co/zAzaRT6NnT,https://twitter.com/dog_rates/status/744709971296780288/photo/1,10.0,10,Harvey,,5434.0,1507.0,https://pbs.twimg.com/media/ClW9w7mWEAEFN1k.jpg,1.0,3.0,collie,0.08661369999999999,True
2360,744334592493166593,2016-06-19 01:02:50 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Blanket. She has overthrown her human. Demands walks like this every hour on the hour. 11/10 so damn fluffy https://t.co/hrJugNHs2Z,https://twitter.com/dog_rates/status/744334592493166593/photo/1,11.0,10,Blanket,,6572.0,2026.0,https://pbs.twimg.com/media/ClRoXGwWIAEVVzc.jpg,1.0,1.0,Samoyed,0.960543,True
2361,744334592493166593,2016-06-19 01:02:50 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Blanket. She has overthrown her human. Demands walks like this every hour on the hour. 11/10 so damn fluffy https://t.co/hrJugNHs2Z,https://twitter.com/dog_rates/status/744334592493166593/photo/1,11.0,10,Blanket,,6572.0,2026.0,https://pbs.twimg.com/media/ClRoXGwWIAEVVzc.jpg,1.0,2.0,Pomeranian,0.0121919,True
2363,744234799360020481,2016-06-18 18:26:18 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a doggo realizing you can stand in a pool. 13/10 enlightened af (vid by Tina Conrad) https://t.co/7wE9LTEXC4,https://twitter.com/dog_rates/status/744234799360020481/video/1,13.0,10,None,doggo,151385.0,74935.0,https://pbs.twimg.com/ext_tw_video_thumb/744234667679821824/pu/img/1GaWmtJtdqzZV7jy.jpg,1.0,1.0,Labrador_retriever,0.825333,True
2365,744234799360020481,2016-06-18 18:26:18 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a doggo realizing you can stand in a pool. 13/10 enlightened af (vid by Tina Conrad) https://t.co/7wE9LTEXC4,https://twitter.com/dog_rates/status/744234799360020481/video/1,13.0,10,None,doggo,151385.0,74935.0,https://pbs.twimg.com/ext_tw_video_thumb/744234667679821824/pu/img/1GaWmtJtdqzZV7jy.jpg,1.0,3.0,whippet,0.0184422,True
2367,743980027717509120,2016-06-18 01:33:55 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Geno. He's a Wrinkled Baklavian Velveeta. Looks sad but that's just the extra skin. 11/10 would smoosh face https://t.co/Kxda28JmQ2,https://twitter.com/dog_rates/status/743980027717509120/photo/1,11.0,10,Geno,,4050.0,1055.0,https://pbs.twimg.com/media/ClMl4VLUYAA5qBb.jpg,1.0,1.0,bull_mastiff,0.97573,True
2368,743980027717509120,2016-06-18 01:33:55 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Geno. He's a Wrinkled Baklavian Velveeta. Looks sad but that's just the extra skin. 11/10 would smoosh face https://t.co/Kxda28JmQ2,https://twitter.com/dog_rates/status/743980027717509120/photo/1,11.0,10,Geno,,4050.0,1055.0,https://pbs.twimg.com/media/ClMl4VLUYAA5qBb.jpg,1.0,2.0,Rhodesian_ridgeback,0.00807261,True
2369,743980027717509120,2016-06-18 01:33:55 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Geno. He's a Wrinkled Baklavian Velveeta. Looks sad but that's just the extra skin. 11/10 would smoosh face https://t.co/Kxda28JmQ2,https://twitter.com/dog_rates/status/743980027717509120/photo/1,11.0,10,Geno,,4050.0,1055.0,https://pbs.twimg.com/media/ClMl4VLUYAA5qBb.jpg,1.0,3.0,pug,0.00557087,True
2370,743895849529389061,2016-06-17 19:59:26 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",When you're given AUX cord privileges from the back seat and accidentally start blasting an audiobook... both 10/10 https://t.co/gCCrY8P0K9,https://twitter.com/dog_rates/status/743895849529389061/photo/1,10.0,10,None,,3548.0,933.0,https://pbs.twimg.com/media/ClLZU8LWQAAsOxV.jpg,1.0,1.0,dalmatian,0.562315,True
2371,743895849529389061,2016-06-17 19:59:26 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",When you're given AUX cord privileges from the back seat and accidentally start blasting an audiobook... both 10/10 https://t.co/gCCrY8P0K9,https://twitter.com/dog_rates/status/743895849529389061/photo/1,10.0,10,None,,3548.0,933.0,https://pbs.twimg.com/media/ClLZU8LWQAAsOxV.jpg,1.0,2.0,Great_Dane,0.416478,True
2372,743895849529389061,2016-06-17 19:59:26 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",When you're given AUX cord privileges from the back seat and accidentally start blasting an audiobook... both 10/10 https://t.co/gCCrY8P0K9,https://twitter.com/dog_rates/status/743895849529389061/photo/1,10.0,10,None,,3548.0,933.0,https://pbs.twimg.com/media/ClLZU8LWQAAsOxV.jpg,1.0,3.0,German_short-haired_pointer,0.00855236,True
2373,743609206067040256,2016-06-17 01:00:24 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Stark. He just had his first ice cream cone. Got some on his nose. Requests your assistance. 10/10 would assist https://t.co/YwfN1lbpKA,"https://twitter.com/dog_rates/status/743609206067040256/photo/1,https://twitter.com/dog_rates/status/743609206067040256/photo/1,https://twitter.com/dog_rates/status/743609206067040256/photo/1",10.0,10,Stark,,4340.0,1338.0,https://pbs.twimg.com/media/ClHUkhQWAAAy7Yj.jpg,3.0,1.0,Weimaraner,0.982794,True
2374,743609206067040256,2016-06-17 01:00:24 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Stark. He just had his first ice cream cone. Got some on his nose. Requests your assistance. 10/10 would assist https://t.co/YwfN1lbpKA,"https://twitter.com/dog_rates/status/743609206067040256/photo/1,https://twitter.com/dog_rates/status/743609206067040256/photo/1,https://twitter.com/dog_rates/status/743609206067040256/photo/1",10.0,10,Stark,,4340.0,1338.0,https://pbs.twimg.com/media/ClHUkhQWAAAy7Yj.jpg,3.0,2.0,American_Staffordshire_terrier,0.0047664,True
2375,743609206067040256,2016-06-17 01:00:24 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Stark. He just had his first ice cream cone. Got some on his nose. Requests your assistance. 10/10 would assist https://t.co/YwfN1lbpKA,"https://twitter.com/dog_rates/status/743609206067040256/photo/1,https://twitter.com/dog_rates/status/743609206067040256/photo/1,https://twitter.com/dog_rates/status/743609206067040256/photo/1",10.0,10,Stark,,4340.0,1338.0,https://pbs.twimg.com/media/ClHUkhQWAAAy7Yj.jpg,3.0,3.0,Great_Dane,0.00343201,True
2380,743545585370791937,2016-06-16 20:47:36 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Bentley and Millie. They do everything together. Besties forever. Both 11/10 https://t.co/vU3tKr4vTn,"https://twitter.com/dog_rates/status/743545585370791937/photo/1,https://twitter.com/dog_rates/status/743545585370791937/photo/1,https://twitter.com/dog_rates/status/743545585370791937/photo/1",11.0,10,Bentley,,3427.0,909.0,https://pbs.twimg.com/media/ClGawiUWAAAgs0w.jpg,2.0,2.0,standard_poodle,0.06058350000000001,True
2381,743545585370791937,2016-06-16 20:47:36 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Bentley and Millie. They do everything together. Besties forever. Both 11/10 https://t.co/vU3tKr4vTn,"https://twitter.com/dog_rates/status/743545585370791937/photo/1,https://twitter.com/dog_rates/status/743545585370791937/photo/1,https://twitter.com/dog_rates/status/743545585370791937/photo/1",11.0,10,Bentley,,3427.0,909.0,https://pbs.twimg.com/media/ClGawiUWAAAgs0w.jpg,2.0,3.0,Great_Pyrenees,0.0330057,True
2385,743253157753532416,2016-06-16 01:25:36 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Kilo. He cannot reach the snackum. Nifty tongue, but not nifty enough. 10/10 maybe one day puppo https://t.co/gSmp31Zrsx",https://twitter.com/dog_rates/status/743253157753532416/photo/1,10.0,10,Kilo,puppo,4106.0,1178.0,https://pbs.twimg.com/media/ClCQzFUUYAA5vAu.jpg,1.0,1.0,malamute,0.442612,True
2386,743253157753532416,2016-06-16 01:25:36 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Kilo. He cannot reach the snackum. Nifty tongue, but not nifty enough. 10/10 maybe one day puppo https://t.co/gSmp31Zrsx",https://twitter.com/dog_rates/status/743253157753532416/photo/1,10.0,10,Kilo,puppo,4106.0,1178.0,https://pbs.twimg.com/media/ClCQzFUUYAA5vAu.jpg,1.0,2.0,Siberian_husky,0.368137,True
2387,743253157753532416,2016-06-16 01:25:36 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Kilo. He cannot reach the snackum. Nifty tongue, but not nifty enough. 10/10 maybe one day puppo https://t.co/gSmp31Zrsx",https://twitter.com/dog_rates/status/743253157753532416/photo/1,10.0,10,Kilo,puppo,4106.0,1178.0,https://pbs.twimg.com/media/ClCQzFUUYAA5vAu.jpg,1.0,3.0,Eskimo_dog,0.177822,True
2388,743222593470234624,2016-06-15 23:24:09 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is a very rare Great Alaskan Bush Pupper. Hard to stumble upon without spooking. 12/10 would pet passionately https://t.co/xOBKCdpzaa,https://twitter.com/dog_rates/status/743222593470234624/photo/1,12.0,10,a,pupper,6008.0,1843.0,https://pbs.twimg.com/media/ClB09z0WYAAA1jz.jpg,1.0,1.0,kuvasz,0.350629,True
2389,743222593470234624,2016-06-15 23:24:09 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is a very rare Great Alaskan Bush Pupper. Hard to stumble upon without spooking. 12/10 would pet passionately https://t.co/xOBKCdpzaa,https://twitter.com/dog_rates/status/743222593470234624/photo/1,12.0,10,a,pupper,6008.0,1843.0,https://pbs.twimg.com/media/ClB09z0WYAAA1jz.jpg,1.0,2.0,soft-coated_wheaten_terrier,0.182782,True
2390,743222593470234624,2016-06-15 23:24:09 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is a very rare Great Alaskan Bush Pupper. Hard to stumble upon without spooking. 12/10 would pet passionately https://t.co/xOBKCdpzaa,https://twitter.com/dog_rates/status/743222593470234624/photo/1,12.0,10,a,pupper,6008.0,1843.0,https://pbs.twimg.com/media/ClB09z0WYAAA1jz.jpg,1.0,3.0,golden_retriever,0.08766239999999999,True
2391,743210557239623680,2016-06-15 22:36:19 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meet Kayla, an underground poker legend. Players lose on purpose hoping she'll let them pet her. 10/10 strategic af https://t.co/EkLku795aO",https://twitter.com/dog_rates/status/743210557239623680/photo/1,10.0,10,Kayla,,3723.0,1313.0,https://pbs.twimg.com/media/ClBqDuDWkAALK2e.jpg,1.0,1.0,golden_retriever,0.930705,True
2392,743210557239623680,2016-06-15 22:36:19 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meet Kayla, an underground poker legend. Players lose on purpose hoping she'll let them pet her. 10/10 strategic af https://t.co/EkLku795aO",https://twitter.com/dog_rates/status/743210557239623680/photo/1,10.0,10,Kayla,,3723.0,1313.0,https://pbs.twimg.com/media/ClBqDuDWkAALK2e.jpg,1.0,2.0,Chesapeake_Bay_retriever,0.0259341,True
2393,743210557239623680,2016-06-15 22:36:19 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meet Kayla, an underground poker legend. Players lose on purpose hoping she'll let them pet her. 10/10 strategic af https://t.co/EkLku795aO",https://twitter.com/dog_rates/status/743210557239623680/photo/1,10.0,10,Kayla,,3723.0,1313.0,https://pbs.twimg.com/media/ClBqDuDWkAALK2e.jpg,1.0,3.0,Labrador_retriever,0.00753536,True
2401,742423170473463808,2016-06-13 18:27:32 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bell. She likes holding hands. 12/10 would definitely pet with other hand https://t.co/BXIuvkQO9b,https://twitter.com/dog_rates/status/742423170473463808/photo/1,12.0,10,Bell,,9512.0,3600.0,https://pbs.twimg.com/media/Ck2d7tJWUAEPTL3.jpg,1.0,1.0,pug,0.99731,True
2402,742423170473463808,2016-06-13 18:27:32 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bell. She likes holding hands. 12/10 would definitely pet with other hand https://t.co/BXIuvkQO9b,https://twitter.com/dog_rates/status/742423170473463808/photo/1,12.0,10,Bell,,9512.0,3600.0,https://pbs.twimg.com/media/Ck2d7tJWUAEPTL3.jpg,1.0,2.0,Brabancon_griffon,0.00118563,True
2403,742423170473463808,2016-06-13 18:27:32 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bell. She likes holding hands. 12/10 would definitely pet with other hand https://t.co/BXIuvkQO9b,https://twitter.com/dog_rates/status/742423170473463808/photo/1,12.0,10,Bell,,9512.0,3600.0,https://pbs.twimg.com/media/Ck2d7tJWUAEPTL3.jpg,1.0,3.0,French_bulldog,0.000427989,True
